año_cd,zbs_residencia_cd,ccaa_cd
2020,SAN JOSE (SAN CRISTOBAL),ES70
2020,SAN MATEO,ES70
2020,SAN NICOLAS TOLENTINO,ES70
2020,SAN ROQUE (TRIANA),ES70
2020,SAN SEBASTIAN DE LA GOMERA,ES70
2020,SANTA BRIGIDA,ES70
2020,SANTA CRUZ DE LA PALMA,ES70
2020,SANTA MARIA DE GUIA,ES70
2020,SANTA RITA II,ES70
2020,SANTA URSULA,ES70
2020,SANTIAGO DEL TEIDE,ES70
2020,SCHAMANN,ES70
2020,TACO,ES70
2020,TACORONTE,ES70
2020,TAFIRA/LOMO BLANCO,ES70
2020,TAMARACEITE,ES70
2020,TAZACORTE,ES70
2020,TEGUISE,ES70
2020,TEJEDA,ES70
2020,TEJINA - TEGUESTE,ES70
2020,TELDE CALERO,ES70
2020,TELDE SAN GREGORIO,ES70
2020,TELDE SAN JUAN,ES70
2020,TEROR,ES70
2020,TIAS,ES70
2020,TIJARAFE,ES70
2020,TOSCAL CENTRO,ES70
2020,TRIANA,ES70
2020,TUINEJE-PAJARA,ES70
2020,VALLE GRAN REY,ES70
2020,VALLEHERMOSO,ES70
2020,VALLESECO,ES70
2020,VALSEQUILLO DE GRAN CANARIA,ES70
2020,VALVERDE,ES70
2020,VECINDARIO,ES70
2021,,ES24
2021,060101,ES13
2021,060102,ES13
2021,060103,ES13
2021,060104,ES13
2021,060105,ES13
2021,060106,ES13
2021,060107,ES13
2021,060108,ES13
2021,060109,ES13
2021,060110,ES13
2021,060111,ES13
2021,060112,ES13
2021,060113,ES13
2021,060114,ES13
2021,060115,ES13
2021,060116,ES13
2021,060117,ES13
2021,060118,ES13
2021,060119,ES13
2021,060120,ES13
2021,060121,ES13
2021,060122,ES13
2021,060123,ES13
2021,060124,ES13
2021,060125,ES13
2021,060126,ES13
2021,060127,ES13
2021,060128,ES13
2021,060129,ES13
2021,060201,ES13
2021,060202,ES13
2021,060204,ES13
2021,060205,ES13
2021,060207,ES13
2021,060208,ES13
2021,060209,ES13
2021,060210,ES13
2021,060211,ES13
2021,060212,ES13
2021,060213,ES13
2021,060214,ES13
2021,060215,ES13
2021,1,ES22
2021,100,ES22
2021,102,ES22
2021,104,ES22
2021,107,ES22
2021,11,ES22
2021,110,ES22
2021,1101,ES24
2021,1102,ES24
2021,1103,ES24
2021,1104,ES24
2021,1105,ES24
2021,1106,ES24
2021,1107,ES24
2021,1108,ES24
2021,1109,ES24
2021,1110,ES24
2021,1111,ES24
2021,1112,ES24
2021,1113,ES24
2021,1114,ES24
2021,112,ES22
2021,114,ES22
2021,116,ES22
2021,118,ES22
2021,1201,ES24
2021,1202,ES24
2021,1203,ES24
2021,1204,ES24
2021,1205,ES24
2021,1206,ES24
2021,1207,ES24
2021,1208,ES24
2021,1209,ES24
2021,1210,ES24
2021,1211,ES24
2021,1213,ES24
2021,1214,ES24
2021,1215,ES24
2021,122,ES22
2021,124,ES22
2021,13,ES22
2021,15,ES22
2021,17,ES22
2021,19,ES22
2021,22001,ES21
2021,22002,ES21
2021,22003,ES21
2021,22004,ES21
2021,22005,ES21
2021,22006,ES21
2021,22008,ES21
2021,22009,ES21
2021,22010,ES21
2021,22011,ES21
2021,22012,ES21
2021,22013,ES21
2021,22014,ES21
2021,22015,ES21
2021,22016,ES21
2021,22017,ES21
2021,22018,ES21
2021,22019,ES21
2021,22020,ES21
2021,22021,ES21
2021,22023,ES21
2021,22024,ES21
2021,22025,ES21
2021,24,ES22
2021,2503,ES24
2021,2504,ES24
2021,2505,ES24
2021,2507,ES24
2021,2508,ES24
2021,2509,ES24
2021,2510,ES24
2021,2511,ES24
2021,2512,ES24
2021,2513,ES24
2021,2515,ES24
2021,2516,ES24
2021,2517,ES24
2021,2518,ES24
2021,2519,ES24
2021,2520,ES24
2021,2521,ES24
2021,2522,ES24
2021,2523,ES24
2021,2524,ES24
2021,2525,ES24
2021,26,ES22
2021,27001,ES21
2021,27002,ES21
2021,27003,ES21
2021,27004,ES21
2021,27005,ES21
2021,27006,ES21
2021,27007,ES21
2021,27008,ES21
2021,27009,ES21
2021,27010,ES21
2021,27011,ES21
2021,27012,ES21
2021,27013,ES21
2021,27014,ES21
2021,27015,ES21
2021,27016,ES21
2021,27017,ES21
2021,27018,ES21
2021,27019,ES21
2021,27020,ES21
2021,28,ES22
2021,3,ES22
2021,30,ES22
2021,32,ES22
2021,3301,ES24
2021,3302,ES24
2021,3303,ES24
2021,3304,ES24
2021,34,ES22
2021,36,ES22
2021,3601,ES24
2021,3602,ES24
2021,3603,ES24
2021,3604,ES24
2021,3605,ES24
2021,3606,ES24
2021,3607,ES24
2021,3608,ES24
2021,3609,ES24
2021,3610,ES24
2021,3611,ES24
2021,3612,ES24
2021,3613,ES24
2021,3614,ES24
2021,3615,ES24
2021,3616,ES24
2021,3617,ES24
2021,3618,ES24
2021,37,ES22
2021,3701,ES24
2021,3702,ES24
2021,3703,ES24
2021,3704,ES24
2021,3705,ES24
2021,3706,ES24
2021,3707,ES24
2021,3709,ES24
2021,3710,ES24
2021,3711,ES24
2021,39,ES22
2021,41,ES22
2021,42001,ES21
2021,42004,ES21
2021,42005,ES21
2021,42006,ES21
2021,42007,ES21
2021,42008,ES21
2021,42009,ES21
2021,42010,ES21
2021,42011,ES21
2021,42012,ES21
2021,42013,ES21
2021,42014,ES21
2021,42015,ES21
2021,42016,ES21
2021,42017,ES21
2021,42018,ES21
2021,42021,ES21
2021,42024,ES21
2021,43,ES22
2021,43001,ES21
2021,43002,ES21
2021,43003,ES21
2021,43004,ES21
2021,43005,ES21
2021,43006,ES21
2021,43007,ES21
2021,43008,ES21
2021,43009,ES21
2021,43010,ES21
2021,43011,ES21
2021,43012,ES21
2021,43013,ES21
2021,43014,ES21
2021,43015,ES21
2021,43016,ES21
2021,43017,ES21
2021,43020,ES21
2021,44002,ES21
2021,44003,ES21
2021,44004,ES21
2021,44005,ES21
2021,44006,ES21
2021,44008,ES21
2021,44009,ES21
2021,44010,ES21
2021,44011,ES21
2021,44012,ES21
2021,45,ES22
2021,47,ES22
2021,47001,ES21
2021,47003,ES21
2021,47004,ES21
2021,47005,ES21
2021,47006,ES21
2021,47007,ES21
2021,47008,ES21
2021,47010,ES21
2021,47011,ES21
2021,47012,ES21
2021,47013,ES21
2021,47015,ES21
2021,47016,ES21
2021,47017,ES21
2021,47018,ES21
2021,47019,ES21
2021,47020,ES21
2021,47021,ES21
2021,47022,ES21
2021,47047,ES21
2021,4801,ES24
2021,4802,ES24
2021,4803,ES24
2021,4804,ES24
2021,4805,ES24
2021,4806,ES24
2021,4807,ES24
2021,4808,ES24
2021,4809,ES24
2021,4810,ES24
2021,4811,ES24
2021,4812,ES24
2021,4813,ES24
2021,4814,ES24
2021,4815,ES24
2021,4817,ES24
2021,4898,ES24
2021,4899,ES24
2021,49,ES22
2021,4901,ES24
2021,4902,ES24
2021,4903,ES24
2021,4904,ES24
2021,4905,ES24
2021,4906,ES24
2021,4907,ES24
2021,4908,ES24
2021,4909,ES24
2021,4910,ES24
2021,4911,ES24
2021,4912,ES24
2021,4999,ES24
2021,5,ES22
2021,5001,ES21
2021,5002,ES21
2021,5003,ES21
2021,5004,ES21
2021,5005,ES21
2021,5006,ES21
2021,5007,ES21
2021,5008,ES21
2021,5009,ES21
2021,5010,ES21
2021,50100,ES12
2021,50101,ES12
2021,50102,ES12
2021,50103,ES12
2021,50104,ES12
2021,50105,ES12
2021,50106,ES12
2021,50107,ES12
2021,50108,ES12
2021,50109,ES12
2021,5011,ES21
2021,50110,ES12
2021,50111,ES12
2021,5013,ES21
2021,5016,ES21
2021,5017,ES21
2021,5018,ES21
2021,5019,ES21
2021,5020,ES21
2021,50201,ES12
2021,50202,ES12
2021,50203,ES12
2021,50204,ES12
2021,50205,ES12
2021,5021,ES21
2021,5022,ES21
2021,5026,ES21
2021,5027,ES21
2021,50300,ES12
2021,50301,ES12
2021,50302,ES12
2021,50303,ES12
2021,50304,ES12
2021,50305,ES12
2021,50306,ES12
2021,50307,ES12
2021,50308,ES12
2021,50309,ES12
2021,50310,ES12
2021,50400,ES12
2021,50401,ES12
2021,50402,ES12
2021,50403,ES12
2021,50404,ES12
2021,50405,ES12
2021,50406,ES12
2021,50407,ES12
2021,50408,ES12
2021,50409,ES12
2021,50410,ES12
2021,50411,ES12
2021,50412,ES12
2021,50413,ES12
2021,50414,ES12
2021,50415,ES12
2021,50416,ES12
2021,50417,ES12
2021,50418,ES12
2021,50419,ES12
2021,50420,ES12
2021,50421,ES12
2021,50422,ES12
2021,50423,ES12
2021,50500,ES12
2021,50501,ES12
2021,50502,ES12
2021,50503,ES12
2021,50504,ES12
2021,50505,ES12
2021,50506,ES12
2021,50507,ES12
2021,50508,ES12
2021,50509,ES12
2021,50510,ES12
2021,50511,ES12
2021,50512,ES12
2021,50513,ES12
2021,50514,ES12
2021,50600,ES12
2021,50601,ES12
2021,50602,ES12
2021,50603,ES12
2021,50604,ES12
2021,50605,ES12
2021,50606,ES12
2021,50607,ES12
2021,50608,ES12
2021,50609,ES12
2021,50610,ES12
2021,50701,ES12
2021,50702,ES12
2021,50703,ES12
2021,50704,ES12
2021,50705,ES12
2021,50706,ES12
2021,50800,ES12
2021,50801,ES12
2021,50802,ES12
2021,50803,ES12
2021,50804,ES12
2021,50805,ES12
2021,50806,ES12
2021,50807,ES12
2021,52,ES22
2021,54,ES22
2021,5401,ES24
2021,5402,ES24
2021,5403,ES24
2021,5404,ES24
2021,5405,ES24
2021,5406,ES24
2021,5407,ES24
2021,5408,ES24
2021,5409,ES24
2021,5410,ES24
2021,5411,ES24
2021,5412,ES24
2021,5413,ES24
2021,5414,ES24
2021,56,ES22
2021,58,ES22
2021,60,ES22
2021,62,ES21
2021,62,ES22
2021,64,ES22
2021,66,ES22
2021,67,ES21
2021,67,ES22
2021,69,ES22
2021,7,ES22
2021,705000988,ES41
2021,705000989,ES41
2021,705000990,ES41
2021,705000991,ES41
2021,705000992,ES41
2021,705000993,ES41
2021,705000995,ES41
2021,705000996,ES41
2021,705000997,ES41
2021,705000998,ES41
2021,705000999,ES41
2021,705001000,ES41
2021,705001001,ES41
2021,705001002,ES41
2021,705001003,ES41
2021,705001004,ES41
2021,705001005,ES41
2021,705001006,ES41
2021,705001007,ES41
2021,705001008,ES41
2021,705001009,ES41
2021,705001973,ES41
2021,709001774,ES41
2021,709001775,ES41
2021,709001776,ES41
2021,709001777,ES41
2021,709001778,ES41
2021,709001779,ES41
2021,709001780,ES41
2021,709001781,ES41
2021,709001783,ES41
2021,709001785,ES41
2021,709001788,ES41
2021,709001789,ES41
2021,709001790,ES41
2021,709001791,ES41
2021,709001793,ES41
2021,709001794,ES41
2021,709001795,ES41
2021,709001796,ES41
2021,709001797,ES41
2021,709001798,ES41
2021,709001799,ES41
2021,709001801,ES41
2021,709001802,ES41
2021,709001803,ES41
2021,709001804,ES41
2021,709001805,ES41
2021,709001806,ES41
2021,709001807,ES41
2021,709001808,ES41
2021,709001809,ES41
2021,709001810,ES41
2021,709001811,ES41
2021,709001812,ES41
2021,709001813,ES41
2021,709001814,ES41
2021,709002884,ES41
2021,709003511,ES41
2021,71,ES22
2021,724002204,ES41
2021,724002207,ES41
2021,724002208,ES41
2021,724002209,ES41
2021,724002210,ES41
2021,724002211,ES41
2021,724002212,ES41
2021,724002213,ES41
2021,724002214,ES41
2021,724002215,ES41
2021,724002217,ES41
2021,724002218,ES41
2021,724002219,ES41
2021,724002220,ES41
2021,724002221,ES41
2021,724002222,ES41
2021,724002223,ES41
2021,724002225,ES41
2021,724002226,ES41
2021,724002227,ES41
2021,724002228,ES41
2021,724002229,ES41
2021,724002230,ES41
2021,724002231,ES41
2021,724002233,ES41
2021,724002234,ES41
2021,724002235,ES41
2021,724002236,ES41
2021,724002237,ES41
2021,724002239,ES41
2021,724002240,ES41
2021,724002241,ES41
2021,724002242,ES41
2021,724002243,ES41
2021,724002244,ES41
2021,724002245,ES41
2021,724002246,ES41
2021,724002247,ES41
2021,724002248,ES41
2021,73,ES22
2021,734000922,ES41
2021,734000923,ES41
2021,734000924,ES41
2021,734000925,ES41
2021,734000926,ES41
2021,734000927,ES41
2021,734000928,ES41
2021,734000930,ES41
2021,734000931,ES41
2021,734000932,ES41
2021,734000934,ES41
2021,734000935,ES41
2021,734000936,ES41
2021,734000937,ES41
2021,734000938,ES41
2021,734000940,ES41
2021,734000941,ES41
2021,734000942,ES41
2021,734000943,ES41
2021,734000944,ES41
2021,737002007,ES41
2021,737002008,ES41
2021,737002009,ES41
2021,737002010,ES41
2021,737002011,ES41
2021,737002013,ES41
2021,737002014,ES41
2021,737002015,ES41
2021,737002016,ES41
2021,737002017,ES41
2021,737002018,ES41
2021,737002019,ES41
2021,737002020,ES41
2021,737002021,ES41
2021,737002022,ES41
2021,737002023,ES41
2021,737002024,ES41
2021,737002025,ES41
2021,737002026,ES41
2021,737002027,ES41
2021,737002028,ES41
2021,737002029,ES41
2021,737002030,ES41
2021,737002031,ES41
2021,737002033,ES41
2021,737002034,ES41
2021,737002035,ES41
2021,737002036,ES41
2021,737002037,ES41
2021,737002038,ES41
2021,737002039,ES41
2021,737002040,ES41
2021,737002041,ES41
2021,737002042,ES41
2021,737002043,ES41
2021,737003692,ES41
2021,740000957,ES41
2021,740000958,ES41
2021,740000959,ES41
2021,740000960,ES41
2021,740000961,ES41
2021,740000962,ES41
2021,740000963,ES41
2021,740000964,ES41
2021,740000965,ES41
2021,740000966,ES41
2021,740000967,ES41
2021,740000968,ES41
2021,740000969,ES41
2021,740000971,ES41
2021,740000972,ES41
2021,740000973,ES41
2021,742000751,ES41
2021,742000752,ES41
2021,742000753,ES41
2021,742000754,ES41
2021,742000755,ES41
2021,742000757,ES41
2021,742000758,ES41
2021,742000759,ES41
2021,742000760,ES41
2021,742000762,ES41
2021,742000763,ES41
2021,742000764,ES41
2021,742000765,ES41
2021,742000766,ES41
2021,747001930,ES41
2021,747001931,ES41
2021,747001932,ES41
2021,747001933,ES41
2021,747001934,ES41
2021,747001935,ES41
2021,747001936,ES41
2021,747001937,ES41
2021,747001938,ES41
2021,747001939,ES41
2021,747001941,ES41
2021,747001944,ES41
2021,747001945,ES41
2021,747001946,ES41
2021,747001947,ES41
2021,747001948,ES41
2021,747001949,ES41
2021,747001950,ES41
2021,747001951,ES41
2021,747001952,ES41
2021,747001953,ES41
2021,747001955,ES41
2021,747001956,ES41
2021,747001957,ES41
2021,747001959,ES41
2021,747001960,ES41
2021,747001961,ES41
2021,747001962,ES41
2021,747001963,ES41
2021,747001964,ES41
2021,747001965,ES41
2021,747001967,ES41
2021,747001968,ES41
2021,747001969,ES41
2021,747001970,ES41
2021,747001971,ES41
2021,747001972,ES41
2021,747001973,ES41
2021,747004051,ES41
2021,747004070,ES41
2021,749001162,ES41
2021,749001164,ES41
2021,749001165,ES41
2021,749001166,ES41
2021,749001167,ES41
2021,749001169,ES41
2021,749001171,ES41
2021,749001174,ES41
2021,749001176,ES41
2021,749001177,ES41
2021,749001178,ES41
2021,749001179,ES41
2021,749001180,ES41
2021,749001181,ES41
2021,749001182,ES41
2021,749001183,ES41
2021,749001184,ES41
2021,749001185,ES41
2021,749001187,ES41
2021,749001188,ES41
2021,749001189,ES41
2021,749002308,ES41
2021,75,ES22
2021,77,ES22
2021,79,ES22
2021,81,ES22
2021,83,ES22
2021,85,ES22
2021,87,ES22
2021,89,ES22
2021,9,ES22
2021,91,ES22
2021,93,ES22
2021,96,ES22
2021,98,ES22
2021,99018,ES21
2021,99028,ES21
2021,99033,ES21
2021,99038,ES21
2021,ADEJE,ES70
2021,AGAETE,ES70
2021,AGUIMES,ES70
2021,ALAJERO,ES70
2021,ALCARAVANERAS,ES70
2021,ANAGA,ES70
2021,ANTIGUA-BETANCURIA,ES70
2021,ARGUINEGUIN,ES70
2021,ARICO,ES70
2021,ARONA COSTA I,ES70
2021,ARONA COSTA II,ES70
2021,ARONA VILAFLOR,ES70
2021,ARRECIFE,ES70
2021,ARRECIFE II,ES70
2021,ARUCAS,ES70
2021,AÑAZA,ES70
2021,BARRANCO GRANDE,ES70
2021,BARRIO ATLANTICO,ES70
2021,BARRIO DE LA SALUD,ES70
2021,CAIDEROS,ES70
2021,CANALEJAS,ES70
2021,CANDELARIA,ES70
2021,CONO SUR,ES70
2021,CUEVAS TORRES,ES70
2021,DUGGI CENTRO,ES70
2021,EL PASO,ES70
2021,EL ROSARIO,ES70
2021,ESCALERITAS,ES70
2021,FIRGAS,ES70
2021,FRONTERA VALLE DEL GOLFO,ES70
2021,GALDAR,ES70
2021,GARAFIA,ES70
2021,GERENCIA ATENCION PRIMARIA,ES70
2021,GRANADILLA,ES70
2021,GUANARTEME,ES70
2021,GUIA DE ISORA,ES70
2021,GUIMAR,ES70
2021,ICOD,ES70
2021,II PUERTO DEL ROSARIO (SUR),ES70
2021,INGENIO,ES70
2021,JINAMAR,ES70
2021,LA CUESTA,ES70
2021,LA GRACIOSA,ES70
2021,LA GUANCHA,ES70
2021,LA ISLETA,ES70
2021,LA LAGUNA (UNIVERSIDAD),ES70
2021,LA MATANZA,ES70
2021,LA OLIVA,ES70
2021,LA VERA,ES70
2021,LA VICTORIA,ES70
2021,LAGUNA FINCA-ESPAÑA,ES70
2021,LAS BREÑAS,ES70
2021,LAS MERCEDES,ES70
2021,LAS REMUDAS,ES70
2021,LOS GLADIOLOS,ES70
2021,LOS LLANOS DE ARIDANE,ES70
2021,LOS REALEJOS,ES70
2021,LOS SILOS,ES70
2021,MALA,ES70
2021,MASPALOMAS,ES70
2021,MAZO,ES70
2021,MILLER BAJO,ES70
2021,MOYA,ES70
2021,MULAGUA,ES70
2021,OFRA-DELICIAS,ES70
2021,OFRA-MIRAMAR,ES70
2021,OROTAVA II - DEHESA,ES70
2021,PARQUE MARITIMO,ES70
2021,PENINSULA DE JANDIA,ES70
2021,PLAYA BLANCA/YAIZA,ES70
2021,PUERTO DEL ROSARIO,ES70
2021,PUERTO II - BOTANICO,ES70
2021,ROSARIO - GENETO,ES70
2021,SALAMANCA,ES70
2021,SAN ANDRES Y SAUCES,ES70
2021,SAN ANTONIO,ES70
2021,SAN BARTOLOME DE TIRAJANA,ES70
2021,SAN BARTOLOME LANZAROTE,ES70
2021,SAN JOSE (SAN CRISTOBAL),ES70
2021,SAN MATEO,ES70
2021,SAN NICOLAS TOLENTINO,ES70
2021,SAN ROQUE (TRIANA),ES70
2021,SAN SEBASTIAN DE LA GOMERA,ES70
2021,SANTA BRIGIDA,ES70
2021,SANTA CRUZ DE LA PALMA,ES70
2021,SANTA MARIA DE GUIA,ES70
2021,SANTA URSULA,ES70
2021,SANTIAGO DEL TEIDE,ES70
2021,SCHAMANN,ES70
2021,TACO,ES70
2021,TACORONTE,ES70
2021,TAFIRA/LOMO BLANCO,ES70
2021,TAMARACEITE,ES70
2021,TAZACORTE,ES70
2021,TEGUISE,ES70
2021,TEJEDA,ES70
2021,TEJINA - TEGUESTE,ES70
2021,TELDE CALERO,ES70
2021,TELDE SAN GREGORIO,ES70
2021,TELDE SAN JUAN,ES70
2021,TEROR,ES70
2021,TIAS,ES70
2021,TIJARAFE,ES70
2021,TOSCAL CENTRO,ES70
2021,TRIANA,ES70
2021,TUINEJE-PAJARA,ES70
2021,VALLE GRAN REY,ES70
2021,VALLEHERMOSO,ES70
2021,VALLESECO,ES70
2021,VALSEQUILLO DE GRAN CANARIA,ES70
2021,VALVERDE,ES70
2021,VECINDARIO,ES70
2022,,ES24
2022,-,ES13
2022,060101,ES13
2022,060102,ES13
2022,060103,ES13
2022,060104,ES13
2022,060105,ES13
2022,060106,ES13
2022,060107,ES13
2022,060108,ES13
2022,060109,ES13
2022,060110,ES13
2022,060111,ES13
2022,060112,ES13
2022,060113,ES13
2022,060114,ES13
2022,060115,ES13
2022,060116,ES13
2022,060117,ES13
2022,060118,ES13
2022,060119,ES13
2022,060120,ES13
2022,060121,ES13
2022,060122,ES13
2022,060123,ES13
2022,060124,ES13
2022,060125,ES13
2022,060126,ES13
2022,060127,ES13
2022,060128,ES13
2022,060129,ES13
2022,060201,ES13
2022,060202,ES13
2022,060204,ES13
2022,060205,ES13
2022,060207,ES13
2022,060208,ES13
2022,060209,ES13
2022,060210,ES13
2022,060211,ES13
2022,060212,ES13
2022,060213,ES13
2022,060214,ES13
2022,060215,ES13
2022,1,ES22
2022,100,ES22
2022,102,ES22
2022,104,ES22
2022,107,ES22
2022,11,ES22
2022,110,ES22
2022,1101,ES24
2022,1102,ES24
2022,1103,ES24
2022,1104,ES24
2022,1105,ES24
2022,1106,ES24
2022,1107,ES24
2022,1108,ES24
2022,1109,ES24
2022,1110,ES24
2022,1111,ES24
2022,1112,ES24
2022,1113,ES24
2022,1114,ES24
2022,112,ES22
2022,114,ES22
2022,116,ES22
2022,118,ES22
2022,1201,ES24
2022,1202,ES24
2022,1203,ES24
2022,1204,ES24
2022,1205,ES24
2022,1206,ES24
2022,1207,ES24
2022,1208,ES24
2022,1209,ES24
2022,1210,ES24
2022,1211,ES24
2022,1213,ES24
2022,1214,ES24
2022,1215,ES24
2022,122,ES22
2022,124,ES22
2022,13,ES22
2022,15,ES22
2022,17,ES22
2022,19,ES22
2022,22001,ES21
2022,22002,ES21
2022,22003,ES21
2022,22004,ES21
2022,22005,ES21
2022,22006,ES21
2022,22008,ES21
2022,22009,ES21
2022,22010,ES21
2022,22011,ES21
2022,22012,ES21
2022,22013,ES21
2022,22014,ES21
2022,22015,ES21
2022,22016,ES21
2022,22017,ES21
2022,22018,ES21
2022,22019,ES21
2022,22020,ES21
2022,22021,ES21
2022,22023,ES21
2022,22024,ES21
2022,22025,ES21
2022,24,ES22
2022,2503,ES24
2022,2504,ES24
2022,2505,ES24
2022,2507,ES24
2022,2508,ES24
2022,2509,ES24
2022,2510,ES24
2022,2511,ES24
2022,2512,ES24
2022,2513,ES24
2022,2515,ES24
2022,2516,ES24
2022,2517,ES24
2022,2518,ES24
2022,2519,ES24
2022,2520,ES24
2022,2521,ES24
2022,2522,ES24
2022,2523,ES24
2022,2524,ES24
2022,2525,ES24
2022,26,ES22
2022,27001,ES21
2022,27002,ES21
2022,27003,ES21
2022,27004,ES21
2022,27005,ES21
2022,27006,ES21
2022,27007,ES21
2022,27008,ES21
2022,27009,ES21
2022,27010,ES21
2022,27011,ES21
2022,27012,ES21
2022,27013,ES21
2022,27014,ES21
2022,27015,ES21
2022,27016,ES21
2022,27017,ES21
2022,27018,ES21
2022,27019,ES21
2022,27020,ES21
2022,28,ES22
2022,3,ES22
2022,30,ES22
2022,32,ES22
2022,3301,ES24
2022,3302,ES24
2022,3303,ES24
2022,3304,ES24
2022,34,ES22
2022,36,ES22
2022,3601,ES24
2022,3602,ES24
2022,3603,ES24
2022,3604,ES24
2022,3605,ES24
2022,3606,ES24
2022,3607,ES24
2022,3608,ES24
2022,3609,ES24
2022,3610,ES24
2022,3611,ES24
2022,3612,ES24
2022,3613,ES24
2022,3614,ES24
2022,3615,ES24
2022,3616,ES24
2022,3617,ES24
2022,3618,ES24
2022,37,ES22
2022,3701,ES24
2022,3702,ES24
2022,3703,ES24
2022,3704,ES24
2022,3705,ES24
2022,3706,ES24
2022,3707,ES24
2022,3709,ES24
2022,3710,ES24
2022,3711,ES24
2022,39,ES22
2022,41,ES22
2022,42001,ES21
2022,42004,ES21
2022,42005,ES21
2022,42006,ES21
2022,42007,ES21
2022,42008,ES21
2022,42009,ES21
2022,42010,ES21
2022,42011,ES21
2022,42012,ES21
2022,42013,ES21
2022,42014,ES21
2022,42015,ES21
2022,42016,ES21
2022,42017,ES21
2022,42018,ES21
2022,42021,ES21
2022,42024,ES21
2022,43,ES22
2022,43001,ES21
2022,43002,ES21
2022,43003,ES21
2022,43004,ES21
2022,43005,ES21
2022,43006,ES21
2022,43007,ES21
2022,43008,ES21
2022,43009,ES21
2022,43010,ES21
2022,43011,ES21
2022,43012,ES21
2022,43013,ES21
2022,43014,ES21
2022,43015,ES21
2022,43016,ES21
2022,43017,ES21
2022,43020,ES21
2022,44002,ES21
2022,44003,ES21
2022,44004,ES21
2022,44005,ES21
2022,44006,ES21
2022,44008,ES21
2022,44009,ES21
2022,44010,ES21
2022,44011,ES21
2022,44012,ES21
2022,45,ES22
2022,47,ES22
2022,47001,ES21
2022,47003,ES21
2022,47004,ES21
2022,47005,ES21
2022,47006,ES21
2022,47007,ES21
2022,47008,ES21
2022,47010,ES21
2022,47011,ES21
2022,47012,ES21
2022,47013,ES21
2022,47015,ES21
2022,47016,ES21
2022,47017,ES21
2022,47018,ES21
2022,47019,ES21
2022,47020,ES21
2022,47021,ES21
2022,47022,ES21
2022,47047,ES21
2022,4801,ES24
2022,4802,ES24
2022,4803,ES24
2022,4804,ES24
2022,4805,ES24
2022,4806,ES24
2022,4807,ES24
2022,4808,ES24
2022,4809,ES24
2022,4810,ES24
2022,4811,ES24
2022,4812,ES24
2022,4813,ES24
2022,4814,ES24
2022,4815,ES24
2022,4817,ES24
2022,4898,ES24
2022,4899,ES24
2022,49,ES22
2022,4901,ES24
2022,4902,ES24
2022,4903,ES24
2022,4904,ES24
2022,4905,ES24
2022,4906,ES24
2022,4907,ES24
2022,4908,ES24
2022,4909,ES24
2022,4910,ES24
2022,4911,ES24
2022,4912,ES24
2022,4999,ES24
2022,5,ES22
2022,5001,ES21
2022,5002,ES21
2022,5003,ES21
2022,5004,ES21
2022,5005,ES21
2022,5006,ES21
2022,5007,ES21
2022,5008,ES21
2022,5009,ES21
2022,5010,ES21
2022,50100,ES12
2022,50101,ES12
2022,50102,ES12
2022,50103,ES12
2022,50104,ES12
2022,50105,ES12
2022,50106,ES12
2022,50107,ES12
2022,50108,ES12
2022,50109,ES12
2022,5011,ES21
2022,50110,ES12
2022,50111,ES12
2022,5013,ES21
2022,5016,ES21
2022,5017,ES21
2022,5018,ES21
2022,5019,ES21
2022,5020,ES21
2022,50201,ES12
2022,50202,ES12
2022,50203,ES12
2022,50204,ES12
2022,50205,ES12
2022,5021,ES21
2022,5022,ES21
2022,5026,ES21
2022,5027,ES21
2022,50300,ES12
2022,50301,ES12
2022,50302,ES12
2022,50303,ES12
2022,50304,ES12
2022,50305,ES12
2022,50306,ES12
2022,50307,ES12
2022,50308,ES12
2022,50309,ES12
2022,50310,ES12
2022,50400,ES12
2022,50401,ES12
2022,50402,ES12
2022,50403,ES12
2022,50404,ES12
2022,50405,ES12
2022,50406,ES12
2022,50407,ES12
2022,50408,ES12
2022,50409,ES12
2022,50410,ES12
2022,50411,ES12
2022,50412,ES12
2022,50413,ES12
2022,50414,ES12
2022,50415,ES12
2022,50416,ES12
2022,50417,ES12
2022,50418,ES12
2022,50419,ES12
2022,50420,ES12
2022,50421,ES12
2022,50422,ES12
2022,50423,ES12
2022,50500,ES12
2022,50501,ES12
2022,50502,ES12
2022,50503,ES12
2022,50504,ES12
2022,50505,ES12
2022,50506,ES12
2022,50507,ES12
2022,50508,ES12
2022,50509,ES12
2022,50510,ES12
2022,50511,ES12
2022,50512,ES12
2022,50513,ES12
2022,50514,ES12
2022,50600,ES12
2022,50601,ES12
2022,50602,ES12
2022,50603,ES12
2022,50604,ES12
2022,50605,ES12
2022,50606,ES12
2022,50607,ES12
2022,50608,ES12
2022,50609,ES12
2022,50610,ES12
2022,50701,ES12
2022,50702,ES12
2022,50703,ES12
2022,50704,ES12
2022,50705,ES12
2022,50706,ES12
2022,50800,ES12
2022,50801,ES12
2022,50802,ES12
2022,50803,ES12
2022,50804,ES12
2022,50805,ES12
2022,50806,ES12
2022,50807,ES12
2022,52,ES22
2022,54,ES22
2022,5401,ES24
2022,5402,ES24
2022,5403,ES24
2022,5404,ES24
2022,5405,ES24
2022,5406,ES24
2022,5407,ES24
2022,5408,ES24
